COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
"10185000000","1101856","10740","10","Cáceres","Torrecilla de los Ángeles",637,4.3292380999999996e+03,3.0826000000000000e+04,"10185000101","Torrecilla de los Ángeles","553","0574-3",-6.4197123999999999e+00,4.0247659730000002e+01,"Mapa",4.6900000000000000e+02,"MDT5"
"10186000000","1101869","10744","10","Cáceres","Torrecillas de la Tiesa",1103,1.3954580599999999e+04,5.5933000000000000e+04,"10186000101","Torrecillas de la Tiesa","1089","0680-3",-5.7422089700000001e+00,3.9569813869999997e+01,"Mapa",5.0300000000000000e+02,"MDT5"
"10187000000","1101875","10732","10","Cáceres","Torre de Don Miguel",488,1.1550079000000001e+03,1.5107000000000000e+04,"10187000101","Torre de Don Miguel","485","0573-4",-6.5771550599999999e+00,4.0223950819999999e+01,"Mapa",5.5800000000000000e+02,"MDT5"
"10188000000","1101881","10736","10","Cáceres","Torre de Santa María",549,1.9066166000000001e+03,2.0910000000000000e+04,"10188000101","Torre de Santa María","533","0730-1",-6.1172757100000004e+00,3.9252498260000003e+01,"Mapa",4.9200000000000000e+02,"MDT5"
"10189000000","1101894","10752","10","Cáceres","Torrejoncillo",3044,9.4538098000000009e+03,5.0885000000000000e+04,"10189000101","Torrejoncillo","2657","0622-3",-6.4658488500000004e+00,3.9896529289999997e+01,"Mapa",3.2900000000000000e+02,"MDT5"
"10190000000","1101908","10748","10","Cáceres","Torrejón el Rubio",593,2.2188266700000000e+04,8.3907000000000000e+04,"10190000101","Torrejón el Rubio","574","0651-2",-6.0138684500000004e+00,3.9769768990000003e+01,"Mapa",2.9300000000000000e+02,"MDT5"
"10191000000","1101915","10756","10","Cáceres","Torremenga",625,1.2150043000000001e+03,1.6333000000000000e+04,"10191000101","Torremenga","571","0599-3",-5.7749518699999998e+00,4.0046846680000002e+01,"Mapa",5.2700000000000000e+02,"MDT5"
"10192000000","1101920","10760","10","Cáceres","Torremocha",850,6.3832286999999997e+03,3.8025000000000000e+04,"10192000101","Torremocha","850","0705-3",-6.1729883000000001e+00,3.9345717630000003e+01,"Mapa",4.4300000000000000e+02,"MDT5"
"10193000000","1101936","10764","10","Cáceres","Torreorgaz",1669,2.8776381999999999e+03,3.7574000000000000e+04,"10193000101","Torreorgaz","1651","0704-4",-6.2499748600000000e+00,3.9381652910000000e+01,"Mapa",4.2200000000000000e+02,"MDT5"
"10194000000","1101941","10768","10","Cáceres","Torrequemada",587,3.0813148000000001e+03,3.1767000000000000e+04,"10194000101","Torrequemada","587","0704-4",-6.2224454099999997e+00,3.9366296239999997e+01,"Mapa",4.3300000000000000e+02,"MDT5"
"10195000000","1101954","10772","10","Cáceres","Trujillo",9274,6.4953000000000000e+04,2.9262600000000000e+05,"10195000401","Trujillo","8761","0705-2",-5.8828426100000000e+00,3.9462507510000002e+01,"Mapa",5.8600000000000000e+02,"MDT5"
"10196000000","1101967","10776","10","Cáceres","Valdastillas",327,8.1021299999999997e+02,2.1784000000000000e+04,"10196000101","Valdastillas","327","0598-2",-5.8773647200000001e+00,4.0132242929999997e+01,"Mapa",6.4900000000000000e+02,"MDT5"
"10197000000","1101973","10780","10","Cáceres","Valdecañas de Tajo",123,1.8813332000000000e+03,2.2243000000000000e+04,"10197000101","Valdecañas de Tajo","106","0652-2",-5.6188710700000000e+00,3.9758658930000003e+01,"Mapa",3.7100000000000000e+02,"MDT5"
"10198000000","1101989","10784","10","Cáceres","Valdefuentes",1251,2.7140812999999998e+03,2.2177000000000000e+04,"10198000101","Valdefuentes","1251","0730-1",-6.1219092000000002e+00,3.9274323889999998e+01,"Mapa",4.8200000000000000e+02,"MDT5"
"10199000000","1101992","10788","10","Cáceres","Valdehúncar",179,2.5598157999999999e+03,2.1913000000000000e+04,"10199000101","Valdehúncar","166","0624-4",-5.5222316100000004e+00,3.9836417869999998e+01,"Mapa",3.6600000000000000e+02,"MDT5"
"10200000000","1102006","10792","10","Cáceres","Valdelacasa de Tajo",387,7.2901939000000002e+03,5.5619000000000000e+04,"10200000101","Valdelacasa de Tajo","387","0653-4",-5.2825042099999999e+00,3.9727134399999997e+01,"Mapa",4.4800000000000000e+02,"MDT5"
"10201000000","1102013","10796","10","Cáceres","Valdemorales",198,9.9524000000000001e+02,1.3795000000000000e+04,"10201000101","Valdemorales","198","0730-3",-6.0649177900000000e+00,3.9205515540000000e+01,"Mapa",4.3000000000000000e+02,"MDT5"
"10202000000","1102028","10800","10","Cáceres","Valdeobispo",665,4.2097911999999997e+03,3.2125000000000000e+04,"10202000101","Valdeobispo","659","0597-4",-6.2481513299999998e+00,4.0082387529999998e+01,"Mapa",3.3200000000000000e+02,"MDT5"
"10203000000","1102034","10804","10","Cáceres","Valencia de Alcántara",5532,5.9483394800000002e+04,1.7740000000000000e+05,"10203001101","Valencia de Alcántara","4538","0701-4",-7.2427863600000002e+00,3.9412483190000003e+01,"Mapa",4.5500000000000000e+02,"MDT5"
"10204000000","1102049","10808","10","Cáceres","Valverde de la Vera",485,4.6954326000000001e+03,4.0641000000000000e+04,"10204000101","Valverde de la Vera","427","0600-1",-5.4954267000000003e+00,4.0123129380000002e+01,"Mapa",5.0800000000000000e+02,"MDT5"
"10205000000","1102052","10812","10","Cáceres","Valverde del Fresno",2378,1.9697471799999999e+04,7.3825000000000000e+04,"10205000101","Valverde del Fresno","2334","0572-4",-6.8788757299999999e+00,4.0224272339999999e+01,"Mapa",4.8700000000000000e+02,"MDT5"
"10206000000","1102065","10816","10","Cáceres","Viandar de la Vera",233,2.8002345000000000e+03,2.9325000000000000e+04,"10206000101","Viandar de la Vera","220","0599-2",-5.5367553000000003e+00,4.0120303079999999e+01,"Mapa",5.3600000000000000e+02,"MDT5"
"10207000000","1102071","10820","10","Cáceres","Villa del Campo",525,5.6923706000000002e+03,3.8683000000000000e+04,"10207000101","Villa del Campo","521","0597-1",-6.4284686600000001e+00,4.0142355780000003e+01,"Mapa",4.6800000000000000e+02,"MDT5"
"10208000000","1102087","10824","10","Cáceres","Villa del Rey",126,5.7291184000000003e+03,3.9278000000000000e+04,"10208000101","Villa del Rey","122","0677-1",-6.8206299499999998e+00,3.9659538959999999e+01,"Mapa",3.3600000000000000e+02,"MDT5"
"10209000000","1102090","10828","10","Cáceres","Villamesías",269,4.6469011000000000e+03,3.4558000000000000e+04,"10209000101","Villamesías","269","0730-4",-5.8730115600000001e+00,3.9245969649999999e+01,"Mapa",3.6400000000000000e+02,"MDT5"
"10210000000","1102104","10832","10","Cáceres","Villamiel",462,7.3086848000000000e+03,3.8024000000000000e+04,"10210000201","Villamiel","439","0573-3",-6.7840197000000000e+00,4.0185443810000002e+01,"Mapa",7.4100000000000000e+02,"MDT5"
"10211000000","1102111","10836","10","Cáceres","Villanueva de la Sierra",444,4.3619120999999996e+03,3.6166000000000000e+04,"10211000101","Villanueva de la Sierra","441","0574-3",-6.4044746899999998e+00,4.0199722119999997e+01,"Mapa",5.3400000000000000e+02,"MDT5"
"10212000000","1102126","10840","10","Cáceres","Villanueva de la Vera",2082,1.2965723800000000e+04,5.8452000000000000e+04,"10212000101","Villanueva de la Vera","1745","0600-1",-5.4614668699999998e+00,4.0129288539999997e+01,"Mapa",4.9700000000000000e+02,"MDT5"
"10213000000","1102132","10848","10","Cáceres","Villar del Pedroso",629,2.4240157899999998e+04,1.2231100000000000e+05,"10213000201","Villar del Pedroso","420","0653-4",-5.1945178099999998e+00,3.9704543240000000e+01,"Mapa",4.9600000000000000e+02,"MDT5"
"10214000000","1102147","10844","10","Cáceres","Villar de Plasencia",234,2.4993541000000000e+03,2.2005000000000000e+04,"10214000101","Villar de Plasencia","219","0598-1",-6.0273756499999998e+00,4.0137826500000003e+01,"Mapa",4.6900000000000000e+02,"MDT5"
"10215000000","1102150","10852","10","Cáceres","Villasbuenas de Gata",357,4.6826833999999999e+03,3.2117000000000000e+04,"10215000101","Villasbuenas de Gata","357","0573-4",-6.6256718299999999e+00,4.0178682709999997e+01,"Mapa",4.2900000000000000e+02,"MDT5"
"10216000000","1102163","10856","10","Cáceres","Zarza de Granadilla",1822,1.3356339599999999e+04,6.9079000000000000e+04,"10216000101","Zarza de Granadilla","1811","0575-3",-6.0467348599999999e+00,4.0238051509999998e+01,"Mapa",4.0000000000000000e+02,"MDT5"
"10217000000","1102179","10860","10","Cáceres","Zarza de Montánchez",563,3.6818281999999999e+03,2.8471000000000000e+04,"10217000101","Zarza de Montánchez","545","0730-1",-6.0301230700000001e+00,3.9257963380000000e+01,"Mapa",4.4800000000000000e+02,"MDT5"
"10218000000","1102185","10864","10","Cáceres","Zarza la Mayor",1277,1.7027544500000000e+04,6.4804000000000000e+04,"10218000101","Zarza la Mayor","1275","0620-4",-6.8643735000000001e+00,3.9875511760000002e+01,"Mapa",3.0300000000000000e+02,"MDT5"
"10219000000","1102198","10868","10","Cáceres","Zorita",1412,1.8696174400000000e+04,7.6045000000000000e+04,"10219000101","Zorita","1398","0731-1",-5.6990134200000000e+00,3.9283350009999999e+01,"Mapa",4.1900000000000000e+02,"MDT5"
"10901000000","1109016","10634","10","Cáceres","Rosalejo",1438,4.0441900000000001e+03,4.0145000000000000e+04,"10901000101","Rosalejo","1418","0625-1",-5.4297466800000000e+00,3.9977519850000000e+01,"Mapa",2.7800000000000000e+02,"MDT5"
"10902000000","1109021","10814","10","Cáceres","Vegaviana",849,2.2375700000000002e+03,2.8539000000000000e+04,"10902000101","Vegaviana","799","0596-3",-6.7178637999999999e+00,4.0040855020000002e+01,"Mapa",2.5800000000000000e+02,"Mapa"
"10903000000","1109037","10026","10","Cáceres","Alagón del Río",932,1.4291900000000001e+03,1.7016000000000000e+04,"10903000101","Alagón del Río","862","0622-2",-6.3169745199999996e+00,3.9973591380000002e+01,"Mapa",2.6000000000000000e+02,"MDT5"
"10904000000","1109042","10718","10","Cáceres","Tiétar",922,2.3933899999999999e+03,2.9146000000000000e+04,"10904000101","Tiétar","913","0600-3",-5.4788091300000001e+00,4.0029332940000003e+01,"Mapa",2.7500000000000000e+02,"MDT5"
"10905000000","1109055","10602","10","Cáceres","Pueblonuevo de Miramontes",829,2.3275799999999999e+03,2.6406000000000000e+04,"10905000101","Pueblonuevo de Miramontes","774","0600-3",-5.3790758900000002e+00,4.0059683200000002e+01,"Mapa",2.8500000000000000e+02,"MDT5"
"11001000000","1110012","11010","11","Cádiz","Alcalá de los Gazules",5258,4.7959330000000002e+04,9.3282000000000000e+04,"11001000101","Alcalá de los Gazules","4902","1070-1",-5.7231195599999998e+00,3.6462948150000003e+01,"Mapa",2.1200000000000000e+02,"MDT5"
"11002000000","1110027","11020","11","Cádiz","Alcalá del Valle",5150,4.6894901000000000e+03,3.1945000000000000e+04,"11002000101","Alcalá del Valle","5119","1037-3",-5.1725987299999998e+00,3.6905066220000002e+01,"Mapa",6.1800000000000000e+02,"MDT5"
"11003000000","1110033","11030","11","Cádiz","Algar",1433,2.6605169999999998e+03,3.2898000000000000e+04,"11003000101","Algar","1325","1063-2",-5.6571991600000002e+00,3.6655945559999999e+01,"Mapa",2.0500000000000000e+02,"MDT5"
"11004000000","1110048","11040","11","Cádiz","Algeciras",121133,8.5800552000000007e+03,6.1104000000000000e+04,"11004000101","Algeciras","119966","1078-1",-5.4477417800000003e+00,3.6131378110000000e+01,"Mapa",1.9000000000000000e+01,"MDT5"
"11005000000","1110051","11050","11","Cádiz","Algodonales",5630,1.3416340000000000e+04,5.6703000000000000e+04,"11005000101","Algodonales","5073","1036-3",-5.4047044099999999e+00,3.6880767630000001e+01,"Mapa",3.6600000000000000e+02,"MDT5"
"11006000000","1110064","11060","11","Cádiz","Arcos de la Frontera",30983,5.2754000000000000e+04,1.2303700000000000e+05,"11006000201","Arcos de la Frontera","22239","1049-3",-5.8064051799999996e+00,3.6748210110000002e+01,"Mapa",1.8100000000000000e+02,"MDT5"
"11007000000","1110070","11070","11","Cádiz","Barbate",22548,1.4336189399999999e+04,7.2596000000000000e+04,"11007000101","Barbate","19538","1073-4",-5.9182826300000002e+00,3.6192029220000002e+01,"Mapa",8.0000000000000000e+00,"MDT5"
"11008000000","1110086","11080","11","Cádiz","Los Barrios",23374,3.3133094100000002e+04,1.0144700000000000e+05,"11008000101","Los Barrios","16859","1075-3",-5.4927794399999996e+00,3.6185249310000003e+01,"Mapa",2.3000000000000000e+01,"MDT5"
"11009000000","1110099","11090","11","Cádiz","Benaocaz",687,6.9389624999999996e+03,5.0641000000000000e+04,"11009000101","Benaocaz","584","1050-3",-5.4214509399999997e+00,3.6700176960000000e+01,"Mapa",7.9000000000000000e+02,"MDT5"
"11010000000","1110103","11100","11","Cádiz","Bornos",7818,5.4308602000000001e+03,3.2382000000000000e+04,"11010000101","Bornos","6777","1049-1",-5.7457016200000002e+00,3.6817053250000001e+01,"Mapa",1.5700000000000000e+02,"MDT5"
"11011000000","1110110","11110","11","Cádiz","El Bosque",2147,3.0745171999999998e+03,2.5004000000000000e+04,"11011000101","El Bosque","2026","1050-1",-5.5056185600000003e+00,3.6758818570000003e+01,"Mapa",2.8500000000000000e+02,"MDT5"
"11012000000","1110125","11001","11","Cádiz","Cádiz",118048,1.2300063000000000e+03,5.2003000000000000e+04,"11012000101","Cádiz","118048","1061-4",-6.2841457500000004e+00,3.6521711519999997e+01,"Mapa",1.3000000000000000e+01,"MDT5"
"11013000000","1110131","11120","11","Cádiz","Castellar de la Frontera",3022,1.7884484199999999e+04,6.4462000000000000e+04,"11013000201","Castellar de la Frontera","2790","1075-1",-5.4530339799999998e+00,3.6318744969999997e+01,"Mapa",2.5800000000000000e+02,"MDT5"
"11014000000","1110146","11130","11","Cádiz","Conil de la Frontera",22369,8.8508608000000004e+03,5.0621000000000000e+04,"11014000301","Conil de la Frontera","13661","1073-1",-6.0885687700000002e+00,3.6274587980000000e+01,"Mapa",1.1000000000000000e+01,"MDT5"
"11015000000","1110159","11140","11","Cádiz","Chiclana de la Frontera",83148,2.0545431199999999e+04,6.3816000000000000e+04,"11015000401","Chiclana de la Frontera","54062","1069-1",-6.1462049399999996e+00,3.6418369159999997e+01,"Mapa",1.3000000000000000e+01,"MDT5"
"11016000000","1110162","11150","11","Cádiz","Chipiona",19104,3.2919735999999998e+03,2.5940000000000000e+04,"11016000101","Chipiona","15249","1047-3",-6.4422021500000000e+00,3.6737906770000002e+01,"Mapa",8.0000000000000000e+00,"MDT5"
"11017000000","1110178","11160","11","Cádiz","Espera",3909,1.2344313599999999e+04,4.6766000000000000e+04,"11017000102","Espera","3730","1035-3",-5.8059747899999996e+00,3.6871518289999997e+01,"Mapa",1.1800000000000000e+02,"MDT5"
"11018000000","1110184","11170","11","Cádiz","El Gastor",1724,2.7545417000000002e+03,2.6919000000000000e+04,"11018000301","El Gastor","1517","1036-4",-5.3231451800000000e+00,3.6854901810000001e+01,"Mapa",5.9500000000000000e+02,"MDT5"
"11019000000","1110197","11180","11","Cádiz","Grazalema",2100,1.2241080000000000e+04,5.4985000000000000e+04,"11019000301","Grazalema","1610","1050-1",-5.3658898300000004e+00,3.6767988299999999e+01,"Mapa",9.0100000000000000e+02,"MDT5"
"11020000000","1110201","11190","11","Cádiz","Jerez de la Frontera",212915,1.1880957000000001e+05,2.7297700000000000e+05,"11020001401","Jerez de la Frontera","191860","1048-3",-6.1287533999999999e+00,3.6702127460000000e+01,"Mapa",5.7000000000000000e+01,"MDT5"
"11021000000","1110218","11200","11","Cádiz","Jimena de la Frontera",9685,3.4626209999999999e+04,8.9337000000000000e+04,"11021000201","Jimena de la Frontera","2981","1071-1",-5.4554872699999999e+00,3.6432256969999997e+01,"Mapa",2.0500000000000000e+02,"MDT5"
"11022000000","1110223","11210","11","Cádiz","La Línea de la Concepción",63146,1.9272972000000000e+03,2.7157000000000000e+04,"11022000101","La Línea de la Concepción","57304","1078-2",-5.3471580300000001e+00,3.6167644109999998e+01,"Mapa",3.0000000000000000e+00,"MDT5"
"11023000000","1110239","11220","11","Cádiz","Medina-Sidonia",11741,4.8741000000000000e+04,1.5466700000000000e+05,"11023000901","Medina-Sidonia","10223","1069-2",-5.9246914400000001e+00,3.6456040989999998e+01,"Mapa",3.3500000000000000e+02,"MDT5"
"11024000000","1110244","11230","11","Cádiz","Olvera",8153,1.9357380000000001e+04,8.8158000000000000e+04,"11024000401","Olvera","7970","1036-2",-5.2681526600000002e+00,3.6935139810000003e+01,"Mapa",6.2100000000000000e+02,"MDT5"
"11025000000","1110257","11240","11","Cádiz","Paterna de Rivera",5577,1.4007049000000000e+03,1.7485000000000000e+04,"11025000101","Paterna de Rivera","5498","1062-4",-5.8659172300000000e+00,3.6523137579999997e+01,"Mapa",1.2700000000000000e+02,"MDT5"
"11026000000","1110260","11250","11","Cádiz","Prado del Rey",5710,4.8576346000000003e+03,3.3352000000000000e+04,"11026000101","Prado del Rey","5597","1049-2",-5.5575321300000002e+00,3.6787454330000003e+01,"Mapa",4.3100000000000000e+02,"MDT5"
"11027000000","1110276","11260","11","Cádiz","El Puerto de Santa María",88430,1.5934499200000000e+04,8.6949000000000000e+04,"11027001401","El Puerto de Santa María","43671","1061-2",-6.2291563400000003e+00,3.6600123779999997e+01,"Mapa",1.1000000000000000e+01,"MDT5"
"11028000000","1110282","11270","11","Cádiz","Puerto Real",41472,1.9596415099999998e+04,9.8342000000000000e+04,"11028000301","Puerto Real","32603","1061-4",-6.1901611499999998e+00,3.6528912820000002e+01,"Mapa",9.0000000000000000e+00,"MDT5"
"11029000000","1110295","11280","11","Cádiz","Puerto Serrano",7066,7.9853017000000000e+03,5.6654000000000000e+04,"11029000201","Puerto Serrano","6938","1035-2",-5.5469154800000000e+00,3.6922801530000001e+01,"Mapa",1.6000000000000000e+02,"MDT5"
"11030000000","1110309","11290","11","Cádiz","Rota",28996,8.4008027000000002e+03,5.3539000000000000e+04,"11030000401","Rota","28011","1061-1",-6.3631587700000001e+00,3.6620111110000003e+01,"Mapa",9.0000000000000000e+00,"MDT5"
"11031000000","1110316","11300","11","Cádiz","San Fernando",95643,3.0650477999999998e+03,4.3816000000000000e+04,"11031000201","San Fernando","95626","1068-2",-6.2051466900000003e+00,3.6465286089999999e+01,"Mapa",2.5000000000000000e+01,"MDT5"
"11032000000","1110321","11320","11","Cádiz","Sanlúcar de Barrameda",67640,1.7027340000000000e+04,6.7619000000000000e+04,"11032000701","Sanlúcar de Barrameda","46089","1047-1",-6.3531169500000004e+00,3.6775980040000000e+01,"Mapa",3.1000000000000000e+01,"MDT5"
"11033000000","1110337","11310","11","Cádiz","San Roque",29969,1.4688361900000000e+04,7.3492000000000000e+04,"11033000701","San Roque","11111","1075-3",-5.3840137700000001e+00,3.6209999860000003e+01,"Mapa",1.0700000000000000e+02,"MDT5"
"11034000000","1110342","11330","11","Cádiz","Setenil de las Bodegas",2781,8.2145697000000000e+03,5.3665000000000000e+04,"11034000101","Setenil de las Bodegas","2178","1037-3",-5.1831321299999997e+00,3.6861161080000002e+01,"Mapa",6.3300000000000000e+02,"MDT5"
"11035000000","1110355","11340","11","Cádiz","Tarifa",18088,4.1966605499999998e+04,1.0688700000000000e+05,"11035001801","Tarifa","13627","1077-4",-5.5994518800000002e+00,3.6018960399999997e+01,"Mapa",5.9000000000000000e+01,"MDT5"
"11036000000","1110368","11350","11","Cádiz","Torre Alháquime",795,1.7361383000000001e+03,1.9325000000000000e+04,"11036000101","Torre Alháquime","750","1036-4",-5.2348991199999997e+00,3.6915176379999998e+01,"Mapa",4.8300000000000000e+02,"MDT5"
"11037000000","1110374","11360","11","Cádiz","Trebujena",7069,7.0723500000000004e+03,4.1459000000000000e+04,"11037000101","Trebujena","7022","1034-3",-6.1766058399999997e+00,3.6869241379999998e+01,"Mapa",6.9000000000000000e+01,"MDT5"
"11038000000","1110380","11370","11","Cádiz","Ubrique",16683,6.9752968000000001e+03,4.1230000000000000e+04,"11038000101","Ubrique","16129","1050-3",-5.4431314799999999e+00,3.6677923499999999e+01,"Mapa",3.3700000000000000e+02,"MDT5"
"11039000000","1110393","11380","11","Cádiz","Vejer de la Frontera",12782,2.6288166900000000e+04,8.8775000000000000e+04,"11039001301","Vejer de la Frontera","9255","1073-2",-5.9713612500000002e+00,3.6252904700000002e+01,"Mapa",2.1800000000000000e+02,"MDT5"
"11040000000","1110407","11390","11","Cádiz","Villaluenga del Rosario",446,5.9463932000000004e+03,3.9822000000000000e+04,"11040000101","Villaluenga del Rosario","446","1050-3",-5.3860860099999996e+00,3.6696655040000003e+01,"Mapa",8.6800000000000000e+02,"MDT5"
"11041000000","1110414","11400","11","Cádiz","Villamartín",12207,2.1187968300000000e+04,7.3929000000000000e+04,"11041000301","Villamartín","11985","1035-4",-5.6408137600000003e+00,3.6863407960000004e+01,"Mapa",1.9300000000000000e+02,"MDT5"
"11042000000","1110429","11410","11","Cádiz","Zahara",1416,7.2479531999999999e+03,3.9240000000000000e+04,"11042000401","Zahara","1236","1036-3",-5.3903167300000003e+00,3.6840276510000002e+01,"Mapa",5.2000000000000000e+02,"MDT5"
"11901000000","1119013","11085","11","Cádiz","Benalup-Casas Viejas",6995,6.0700695999999998e+03,4.7462000000000000e+04,"11901000101","Benalup-Casas Viejas","6825","1070-3",-5.8102955900000000e+00,3.6343317900000002e+01,"Mapa",8.6000000000000000e+01,"MDT5"
"11902000000","1119028","11305","11","Cádiz","San José del Valle",4445,2.2385000000000000e+04,1.0909800000000000e+05,"11902000601","San José del Valle","3987","1063-1",-5.8007730899999999e+00,3.6605342919999998e+01,"Mapa",1.4200000000000000e+02,"MDT5"
"12001000000","1120017","12005","12","Castelló/Castellón","Atzeneta del Maestrat",1290,7.1157871999999998e+03,5.4832000000000000e+04,"12001000101","Atzeneta del Maestrat","1045","0593-3",-1.7021314000000001e-01,4.0216620589999998e+01,"Mapa",4.0000000000000000e+02,"MDT5"
